ENT_DT_MOVTO;ENT_NR_LOTE;ENT_NR_INST;ENT_NR_AGEN;ENT_NR_CTRTER;ENT_NR_PL;ENT_DT_PL;ENT_ST_PL;ENT_DT_LBNDES;ENT_VL_SOLIC;ENT_VL_LIBER;ENT_ID_TIPIOF;ENT_VL_IOF;ENT_ID_CONCES;ENT_VL_CONCES;ENT_ID_OUTVLR;ENT_VL_OUTVLR;ENT_NR_BANCO;ENT_NR_AGENC;ENT_NR_CONTA
20260215;1;1414;19;1023709;1;20231218;5;20231218;955.62;985.79;F;30.17;F;0;F;0;;;
20260215;1;1414;19;1023714;1;20231218;5;20231218;10000;10303;F;303;F;0;F;0;;;
20260215;1;1414;19;1023734;1;20231219;5;20231219;1682.38;1735.45;F;53.07;F;0;F;0;;;
20260215;1;1414;19;1023737;1;20231219;5;20231219;1636.55;1688.19;F;51.64;F;0;F;0;;;
20260215;1;1414;19;1023739;1;20240104;5;20240104;1290.65;1331.98;F;41.33;F;0;F;0;;;
20260215;1;1414;19;1023763;1;20240115;5;20240115;2133.22;2201.04;F;67.82;F;0;F;0;;;
20260215;1;1414;19;1023778;1;20231219;5;20231219;698.71;720.97;F;22.26;F;0;F;0;;;
20260215;1;1414;19;1023794;1;20231219;5;20231219;31072.81;32065.41;F;992.6;F;0;F;0;;;
20260215;1;1414;19;1023803;1;20231219;5;20231219;7983.4;8248.86;F;265.46;F;0;F;0;;;
20260215;1;1414;19;1023817;1;20231220;5;20231220;1458.53;1504.79;F;46.26;F;0;F;0;;;
20260215;1;1414;19;1023820;1;20240111;5;20240111;1088.93;1088.93;F;0;F;0;F;0;;;
20260215;1;1414;19;1023828;1;20231226;5;20231226;7696.97;7940.14;F;243.17;F;0;F;0;;;
20260215;1;1414;19;1023832;1;20231226;5;20231226;2341.17;2415.14;F;73.97;F;0;F;0;;;
20260215;1;1414;19;1023834;1;20231227;5;20231227;4302.5;4438.34;F;135.84;F;0;F;0;;;
20260215;1;1414;19;1023835;1;20231222;5;20231222;1112.52;1147.7;F;35.18;F;0;F;0;;;
20260215;1;1414;19;1023871;1;20231220;5;20231220;5633.31;5645.81;F;12.5;F;0;F;0;;;
20260215;1;1414;19;1023872;1;20231220;5;20231220;796.58;821.94;F;25.36;F;0;F;0;;;
20260215;1;1414;19;1023873;1;20231220;5;20231220;5318.05;5487.65;F;169.6;F;0;F;0;;;
20260215;1;1414;19;1023875;1;20231220;5;20231220;6967.95;6988.19;F;20.24;F;0;F;0;;;
20260215;1;1414;19;1023876;1;20231220;5;20231220;5169.54;5334.31;F;164.77;F;0;F;0;;;
20260215;1;1414;19;1023878;1;20231220;5;20231220;3180.11;3281.53;F;101.42;F;0;F;0;;;
20260215;1;1414;19;1023879;1;20231220;5;20231220;1855.92;1914.76;F;58.84;F;0;F;0;;;
20260215;1;1414;19;1023880;1;20231221;5;20231221;8931.3;9213.92;F;282.62;F;0;F;0;;;
20260215;1;1414;19;1023886;1;20240126;5;20240126;1253;1292.54;F;39.54;F;0;F;0;;;
20260215;1;1414;19;1023907;1;20240126;5;20240126;1641.56;1693.36;F;51.8;F;0;F;0;;;
20260215;1;1414;19;1023933;1;20231221;5;20231221;3900.12;4023.56;F;123.44;F;0;F;0;;;
20260215;1;1414;19;1023941;1;20231221;5;20231221;3512.09;3623.62;F;111.53;F;0;F;0;;;
20260215;1;1414;19;1023942;1;20231221;5;20231221;3775.5;3895.39;F;119.89;F;0;F;0;;;
20260215;1;1414;19;1023957;1;20231221;5;20231221;10479.36;10813.18;F;333.82;F;0;F;0;;;
20260215;1;1414;19;1023970;1;20231221;5;20231221;769.76;794.25;F;24.49;F;0;F;0;;;
20260215;1;1414;19;1023973;1;20231221;5;20231221;585.72;604.36;F;18.64;F;0;F;0;;;
20260215;1;1414;19;1023985;1;20231221;5;20231221;14599;15063.54;F;464.54;F;0;F;0;;;
20260215;1;1414;19;1023987;1;20231227;5;20231227;18583.42;19170.2;F;586.78;F;0;F;0;;;
20260215;1;1414;19;1023995;1;20231221;5;20231221;1002.15;1034.08;F;31.93;F;0;F;0;;;
20260215;1;1414;19;1023998;1;20231222;5;20231222;7770.19;8015.52;F;245.33;F;0;F;0;;;
20260215;1;1414;19;1024000;1;20240102;5;20240102;4166.78;4297.19;F;130.41;F;0;F;0;;;
20260215;1;1414;19;1024004;1;20231222;5;20231222;2459.64;2537.68;F;78.04;F;0;F;0;;;
20260215;1;1414;19;1024025;1;20240111;5;20240111;2672.3;2757.53;F;85.23;F;0;F;0;;;
20260215;1;1414;19;1024027;1;20240111;5;20240111;1590.67;1641.4;F;50.73;F;0;F;0;;;
20260215;1;1414;19;1024031;1;20231229;5;20231229;649.68;670.04;F;20.36;F;0;F;0;;;
20260215;1;1414;19;1024082;1;20231222;5;20231222;10023.27;10342.39;F;319.12;F;0;F;0;;;
20260215;1;1414;19;1024083;1;20231222;5;20231222;9758.89;10068.63;F;309.74;F;0;F;0;;;
20260215;1;1414;19;1024085;1;20231226;5;20231226;3786.99;3906.85;F;119.86;F;0;F;0;;;
20260215;1;1414;19;1024091;1;20231222;5;20231222;17230.2;17778.31;F;548.11;F;0;F;0;;;
20260215;1;1414;19;1024156;1;20231226;5;20231226;32155.21;33176.64;F;1021.43;F;0;F;0;;;
20260215;1;1414;19;1024161;1;20231228;5;20231228;1294.13;1334.97;F;40.84;F;0;F;0;;;
20260215;1;1414;19;1024171;1;20231227;5;20231227;9202.38;9492.54;F;290.16;F;0;F;0;;;
20260215;1;1414;19;1024185;1;20231227;5;20231227;5370.62;5539.64;F;169.02;F;0;F;0;;;
20260215;1;1414;19;1024186;1;20231227;5;20231227;35586.47;36711.44;F;1124.97;F;0;F;0;;;
20260215;1;1414;19;1024200;1;20231227;5;20231227;15794.54;16285.58;F;491.04;F;0;F;0;;;
20260215;1;1414;19;1024210;1;20231227;5;20231227;733.04;756.09;F;23.05;F;0;F;0;;;
20260215;1;1414;19;1024215;1;20231228;5;20231228;36485.77;37638.46;F;1152.69;F;0;F;0;;;
20260215;1;1414;19;1024218;1;20231227;5;20231227;580.71;599.03;F;18.32;F;0;F;0;;;
20260215;1;1414;19;1024219;1;20231228;5;20231228;4000;4120.6;F;120.6;F;0;F;0;;;
20260215;1;1414;19;1024225;1;20240109;5;20240109;1380.1;1424.18;F;44.08;F;0;F;0;;;
20260215;1;1414;19;1024232;1;20231228;5;20231228;1089.64;1123.73;F;34.09;F;0;F;0;;;
20260215;1;1414;19;1024237;1;20240103;5;20240103;1302.94;1343.69;F;40.75;F;0;F;0;;;
20260215;1;1414;19;1024246;1;20240103;5;20240103;5035.3;5193.62;F;158.32;F;0;F;0;;;
20260215;1;1414;19;1024247;1;20240108;5;20240108;1429.24;1474.91;F;45.67;F;0;F;0;;;
20260215;1;1414;19;1024248;1;20231228;5;20231228;5000;5156.85;F;156.85;F;0;F;0;;;
20260215;1;1414;19;1024251;1;20240103;5;20240103;2066.89;2131.87;F;64.98;F;0;F;0;;;
20260215;1;1414;19;1024252;1;20240103;5;20240103;2128.46;2195.38;F;66.92;F;0;F;0;;;
20260215;1;1414;19;1024253;1;20240102;5;20240102;3488.22;3597.96;F;109.74;F;0;F;0;;;
20260215;1;1414;19;1024254;1;20240103;5;20240103;2124.06;2190.85;F;66.79;F;0;F;0;;;
20260215;1;1414;19;1024255;1;20240102;5;20240102;8756.04;9031.06;F;275.02;F;0;F;0;;;
20260215;1;1414;19;1024256;1;20231228;5;20231228;16017.97;16503.53;F;485.56;F;0;F;0;;;
20260215;1;1414;19;1024269;1;20240102;5;20240102;36928.5;38118.13;F;1189.63;F;0;F;0;;;
20260215;1;1414;19;1024275;1;20240102;5;20240102;5133.76;5287.7;F;153.94;F;0;F;0;;;
20260215;1;1414;19;1024288;1;20240108;5;20240108;11047.97;11401.35;F;353.38;F;0;F;0;;;
20260215;1;1414;19;1024293;1;20240108;5;20240108;3119.48;3219.67;F;100.19;F;0;F;0;;;
20260215;1;1414;19;1024301;1;20240103;5;20240103;2164.01;2231.95;F;67.94;F;0;F;0;;;
20260215;1;1414;19;1024307;1;20240103;5;20240103;13295.79;13713.24;F;417.45;F;0;F;0;;;
20260215;1;1414;19;1024320;1;20240105;5;20240105;6439.74;6641.66;F;201.92;F;0;F;0;;;
20260215;1;1414;19;1024327;1;20240129;5;20240129;1400.84;1445.02;F;44.18;F;0;F;0;;;
20260215;1;1414;19;1024334;1;20240105;5;20240105;1539.82;1588.1;F;48.28;F;0;F;0;;;
20260215;1;1414;19;1024338;1;20240110;5;20240110;1227.15;1266.39;F;39.24;F;0;F;0;;;
20260215;1;1414;19;1024341;1;20240104;5;20240104;2937.84;3032.84;F;95;F;0;F;0;;;
20260215;1;1414;19;1024342;1;20240104;5;20240104;9252.26;9551.46;F;299.2;F;0;F;0;;;
20260215;1;1414;19;1024346;1;20240104;5;20240104;5830.9;6018.26;F;187.36;F;0;F;0;;;
20260215;1;1414;19;1024347;1;20240104;5;20240104;12356.98;12753.54;F;396.56;F;0;F;0;;;
20260215;1;1414;19;1024356;1;20240108;5;20240108;2903.17;2995.97;F;92.8;F;0;F;0;;;
20260215;1;1414;19;1024370;1;20240122;5;20240122;16942.52;17479.37;F;536.85;F;0;F;0;;;
20260215;1;1414;19;1024373;1;20240122;5;20240122;1431.74;1431.74;F;0;F;0;F;0;;;
20260215;1;1414;19;1024374;1;20240104;5;20240104;769.9;794.06;F;24.16;F;0;F;0;;;
20260215;1;1414;19;1024383;1;20240104;5;20240104;2697.33;2780.24;F;82.91;F;0;F;0;;;
20260215;1;1414;19;1024386;1;20240109;5;20240109;1325.5;1367.8;F;42.3;F;0;F;0;;;
20260215;1;1414;19;1024392;1;20240105;5;20240105;17771.94;18343.75;F;571.81;F;0;F;0;;;
20260215;1;1414;19;1024393;1;20240105;5;20240105;8233.71;8498.62;F;264.91;F;0;F;0;;;
20260215;1;1414;19;1024416;1;20240122;5;20240122;4076.79;4205.78;F;128.99;F;0;F;0;;;
20260215;1;1414;19;1024417;1;20240122;5;20240122;1500.89;1548.38;F;47.49;F;0;F;0;;;
20260215;1;1414;19;1024418;1;20240216;5;20240216;2170.82;2239.76;F;68.94;F;0;F;0;;;
20260215;1;1414;19;1024420;1;20240216;5;20240216;1780.07;1836.6;F;56.53;F;0;F;0;;;
20260215;1;1414;19;1024444;1;20240105;5;20240105;2301.07;2374.66;F;73.59;F;0;F;0;;;
20260215;1;1414;19;1024445;1;20240105;5;20240105;2852.45;2943.68;F;91.23;F;0;F;0;;;
20260215;1;1414;19;1024446;1;20240108;5;20240108;1388.46;1432.78;F;44.32;F;0;F;0;;;
20260215;1;1414;19;1024450;1;20240105;5;20240105;30000;30949.09;F;949.09;F;0;F;0;;;
20260215;1;1414;19;1024453;1;20240108;5;20240108;839.89;866.31;F;26.42;F;0;F;0;;;
20260215;1;1414;19;1024468;1;20240108;5;20240108;9079.49;9365.17;F;285.68;F;0;F;0;;;
20260215;1;1414;19;1024469;1;20240105;5;20240105;10069.91;10387.56;F;317.65;F;0;F;0;;;
20260215;1;1414;19;1024471;1;20240108;5;20240108;1481.74;1529.05;F;47.31;F;0;F;0;;;
20260215;1;1414;19;1024487;1;20240109;5;20240109;5491.39;5676.85;F;185.46;F;0;F;0;;;
20260215;1;1414;19;1024501;1;20240108;5;20240108;1604.44;1655.15;F;50.71;F;0;F;0;;;
20260215;1;1414;19;1024503;1;20240110;5;20240110;1607.48;1658.66;F;51.18;F;0;F;0;;;
20260215;1;1414;19;1024511;1;20240108;5;20240108;5978.53;6170.9;F;192.37;F;0;F;0;;;
20260215;1;1414;19;1024512;1;20240108;5;20240108;1774.82;1831.57;F;56.75;F;0;F;0;;;
20260215;1;1414;19;1024513;1;20240109;5;20240109;11262.7;11624.9;F;362.2;F;0;F;0;;;
20260215;1;1414;19;1024519;1;20240109;5;20240109;2339.17;2414.39;F;75.22;F;0;F;0;;;
20260215;1;1414;19;1024522;1;20240117;5;20240117;11906.42;12284.46;F;378.04;F;0;F;0;;;
20260215;1;1414;19;1024523;1;20240719;5;20240719;2980.09;2985.01;F;4.92;F;0;F;0;;;
20260215;1;1414;19;1024530;1;20240110;5;20240110;7948.2;8201.7;F;253.5;F;0;F;0;;;
20260215;1;1414;19;1024539;1;20240112;5;20240112;1370.61;1414.27;F;43.66;F;0;F;0;;;
20260215;1;1414;19;1024559;1;20240126;5;20240126;1366.25;1409.38;F;43.13;F;0;F;0;;;
20260215;1;1414;19;1024562;1;20240110;5;20240110;5741.26;5921.7;F;180.44;F;0;F;0;;;
20260215;1;1414;19;1024568;1;20240109;5;20240109;10986.78;11279.77;F;292.99;F;0;F;0;;;
20260215;1;1414;19;1024570;1;20240111;5;20240111;4249.89;4385.36;F;135.47;F;0;F;0;;;
20260215;1;1414;19;1024571;1;20240110;5;20240110;2525.04;2605.58;F;80.54;F;0;F;0;;;
20260215;1;1414;19;1024578;1;20240110;5;20240110;7428.81;7666.76;F;237.95;F;0;F;0;;;
20260215;1;1414;19;1024583;1;20240111;5;20240111;1677.14;1730.85;F;53.71;F;0;F;0;;;
20260215;1;1414;19;1024592;1;20240110;5;20240110;3373.05;3481.47;F;108.42;F;0;F;0;;;
20260215;1;1414;19;1024610;1;20240110;5;20240110;2635.35;2719.8;F;84.45;F;0;F;0;;;
20260215;1;1414;19;1024618;1;20240111;5;20240111;11971.51;12353.78;F;382.27;F;0;F;0;;;
20260215;1;1414;19;1024620;1;20240111;5;20240111;10477.51;10815.38;F;337.87;F;0;F;0;;;
20260215;1;1414;19;1024627;1;20240111;5;20240111;2921.62;3013.78;F;92.16;F;0;F;0;;;
20260215;1;1414;19;1024628;1;20240111;5;20240111;4523.44;4668.3;F;144.86;F;0;F;0;;;
20260215;1;1414;19;1024631;1;20240111;5;20240111;8587.3;8862.31;F;275.01;F;0;F;0;;;
20260215;1;1414;19;1024632;1;20240131;5;20240131;2275.95;2347.56;F;71.61;F;0;F;0;;;
20260215;1;1414;19;1024636;1;20240131;5;20240131;1655.23;1707.31;F;52.08;F;0;F;0;;;
20260215;1;1414;19;1024637;1;20240131;5;20240131;1698.8;1752.25;F;53.45;F;0;F;0;;;
20260215;1;1414;19;1024644;1;20240125;5;20240125;1372.1;1415.44;F;43.34;F;0;F;0;;;
20260215;1;1414;19;1024661;1;20240111;5;20240111;461.21;475.75;F;14.54;F;0;F;0;;;
20260215;1;1414;19;1024665;1;20240112;5;20240112;8535.77;8809.86;F;274.09;F;0;F;0;;;
20260215;1;1414;19;1024666;1;20240112;5;20240112;2923.86;3017.75;F;93.89;F;0;F;0;;;
20260215;1;1414;19;1024668;1;20240112;5;20240112;10500.97;10837.08;F;336.11;F;0;F;0;;;
20260215;1;1414;19;1024671;1;20240122;5;20240122;1341.22;1341.22;F;0;F;0;F;0;;;
20260215;1;1414;19;1024680;1;20240111;5;20240111;12612.03;13015.95;F;403.92;F;0;F;0;;;
20260215;1;1414;19;1024683;1;20240123;5;20240123;2638.01;2638.01;F;0;F;0;F;0;;;
20260215;1;1414;19;1024687;1;20240112;5;20240112;1055.38;1088.51;F;33.13;F;0;F;0;;;
20260215;1;1414;19;1024690;1;20240112;5;20240112;1592.65;1642.64;F;49.99;F;0;F;0;;;
20260215;1;1414;19;1024691;1;20240112;5;20240112;10000;10305.66;F;305.66;F;0;F;0;;;
20260215;1;1414;19;1024694;1;20240112;5;20240112;495.52;511.07;F;15.55;F;0;F;0;;;
20260215;1;1414;19;1024695;1;20240112;5;20240112;674.04;695.2;F;21.16;F;0;F;0;;;
20260215;1;1414;19;1024712;1;20240112;5;20240112;3748.92;3867.12;F;118.2;F;0;F;0;;;
20260215;1;1414;19;1024719;1;20240122;5;20240122;1953.57;2015.41;F;61.84;F;0;F;0;;;
20260215;1;1414;19;1024721;1;20240122;5;20240122;4491.47;4633.64;F;142.17;F;0;F;0;;;
20260215;1;1414;19;1024722;1;20240122;5;20240122;1553.47;1602.49;F;49.02;F;0;F;0;;;
20260215;1;1414;19;1024723;1;20240112;5;20240112;9332.53;9631.01;F;298.48;F;0;F;0;;;
20260215;1;1414;19;1024727;1;20240117;5;20240117;7510.91;7748.66;F;237.75;F;0;F;0;;;
20260215;1;1414;19;1024734;1;20240115;5;20240115;11520.72;11890.01;F;369.29;F;0;F;0;;;
20260215;1;1414;19;1024735;1;20240115;5;20240115;472.81;487.62;F;14.81;F;0;F;0;;;
20260215;1;1414;19;1024760;1;20240116;5;20240116;8031.68;8288.17;F;256.49;F;0;F;0;;;
20260215;1;1414;19;1024776;1;20240116;5;20240116;5760.96;5941.35;F;180.39;F;0;F;0;;;
20260215;1;1414;19;1024778;1;20240116;5;20240116;2066.44;2128.14;F;61.7;F;0;F;0;;;
20260215;1;1414;19;1024782;1;20240122;5;20240122;2064.66;2130.02;F;65.36;F;0;F;0;;;
20260215;1;1414;19;1024792;1;20240116;5;20240116;1731.71;1786.66;F;54.95;F;0;F;0;;;
20260215;1;1414;19;1024802;1;20240116;5;20240116;3630.14;3746.07;F;115.93;F;0;F;0;;;
20260215;1;1414;19;1024807;1;20240116;5;20240116;2681.12;2766.48;F;85.36;F;0;F;0;;;
20260215;1;1414;19;1024810;1;20240123;5;20240123;5416.09;5587.44;F;171.35;F;0;F;0;;;
20260215;1;1414;19;1024821;1;20240122;5;20240122;910.76;939.42;F;28.66;F;0;F;0;;;
20260215;1;1414;19;1024829;1;20240116;5;20240116;1506.09;1554.19;F;48.1;F;0;F;0;;;
20260215;1;1414;19;1024838;1;20240122;5;20240122;800.39;825.58;F;25.19;F;0;F;0;;;
20260215;1;1414;19;1024844;1;20240131;5;20240131;10131.67;10450.75;F;319.08;F;0;F;0;;;
20260215;1;1414;19;1024865;1;20240117;5;20240117;10020.09;10327.2;F;307.11;F;0;F;0;;;
20260215;1;1414;19;1024872;1;20240117;5;20240117;7138.34;7365.25;F;226.91;F;0;F;0;;;
20260215;1;1414;19;1024875;1;20240122;5;20240122;1316.28;1357.7;F;41.42;F;0;F;0;;;
20260215;1;1414;19;1024880;1;20240117;5;20240117;1058.65;1092.22;F;33.57;F;0;F;0;;;
20260215;1;1414;19;1024881;1;20240116;5;20240116;1951.5;1977.97;F;26.47;F;0;F;0;;;
20260215;1;1414;19;1024882;1;20240117;5;20240117;2146.31;2214.61;F;68.3;F;0;F;0;;;
20260215;1;1414;19;1024884;1;20240117;5;20240117;2190.11;2259.8;F;69.69;F;0;F;0;;;
20260215;1;1414;19;1024885;1;20240117;5;20240117;16000;16507.38;F;507.38;F;0;F;0;;;
20260215;1;1414;19;1024886;1;20240117;5;20240117;3068.35;3165.98;F;97.63;F;0;F;0;;;
20260215;1;1414;19;1024887;1;20240117;5;20240117;4380.23;4519.61;F;139.38;F;0;F;0;;;
20260215;1;1414;19;1024888;1;20240117;5;20240117;4380.23;4519.61;F;139.38;F;0;F;0;;;
20260215;1;1414;19;1024890;1;20240119;5;20240119;2429.75;2506.7;F;76.95;F;0;F;0;;;
20260215;1;1414;19;1024898;1;20240117;5;20240117;3756.35;3877.15;F;120.8;F;0;F;0;;;
20260215;1;1414;19;1024922;1;20240117;5;20240117;2323.04;2396.97;F;73.93;F;0;F;0;;;
20260215;1;1414;19;1024926;1;20240117;5;20240117;26432.41;27301.65;F;869.24;F;0;F;0;;;
20260215;1;1414;19;1024932;1;20240118;5;20240118;761.87;786.15;F;24.28;F;0;F;0;;;
20260215;1;1414;19;1024933;1;20240118;5;20240118;698.95;721.22;F;22.27;F;0;F;0;;;
20260215;1;1414;19;1024936;1;20240117;5;20240117;1318.88;1360.85;F;41.97;F;0;F;0;;;
20260215;1;1414;19;1024953;1;20240119;5;20240119;2062.98;2127.96;F;64.98;F;0;F;0;;;
20260215;1;1414;19;1024955;1;20240118;5;20240118;16326.19;16846.97;F;520.78;F;0;F;0;;;
20260215;1;1414;19;1024973;1;20240131;5;20240131;1197.54;1197.54;F;0;F;0;F;0;;;
20260215;1;1414;19;1024975;1;20240119;5;20240119;2542.38;2623.33;F;80.95;F;0;F;0;;;
20260215;1;1414;19;1024994;1;20240118;5;20240118;20497.74;21137.22;F;639.48;F;0;F;0;;;
20260215;1;1414;19;1024995;1;20240118;5;20240118;4063.83;4192.42;F;128.59;F;0;F;0;;;
20260215;1;1414;19;1025025;1;20240119;5;20240119;8174.18;8433.98;F;259.8;F;0;F;0;;;
20260215;1;1414;19;1025069;1;20240119;5;20240119;15093.52;15574.7;F;481.18;F;0;F;0;;;
20260215;1;1414;19;1025078;1;20240122;5;20240122;464.73;479.5;F;14.77;F;0;F;0;;;
20260215;1;1414;19;1025082;1;20240119;5;20240119;5331.73;5500.6;F;168.87;F;0;F;0;;;
20260215;1;1414;19;1025130;1;20240122;5;20240122;7900;8150.61;F;250.61;F;0;F;0;;;
20260215;1;1414;19;1025131;1;20240122;5;20240122;3505.47;3622.49;F;117.02;F;0;F;0;;;
20260215;1;1414;19;1025137;1;20240123;5;20240123;12737.47;13142.56;F;405.09;F;0;F;0;;;
20260215;1;1414;19;1025141;1;20240123;5;20240123;8964.48;9248.59;F;284.11;F;0;F;0;;;
20260215;1;1414;19;1025150;1;20240122;5;20240122;2086.08;2152.94;F;66.86;F;0;F;0;;;
20260215;1;1414;19;1025152;1;20240123;5;20240123;15000;15439.82;F;439.82;F;0;F;0;;;
20260215;1;1414;19;1025153;1;20240123;5;20240123;38135.65;39343.55;F;1207.9;F;0;F;0;;;
20260215;1;1414;19;1025157;1;20240123;5;20240123;3762.35;3882.95;F;120.6;F;0;F;0;;;
20260215;1;1414;19;1025167;1;20240123;5;20240123;512.87;529;F;16.13;F;0;F;0;;;
20260215;1;1414;19;1025170;1;20240125;5;20240125;2069.7;2133.34;F;63.64;F;0;F;0;;;
20260215;1;1414;19;1025171;1;20240123;5;20240123;10017.42;10334.29;F;316.87;F;0;F;0;;;
20260215;1;1414;19;1025172;1;20240126;5;20240126;1381.15;1424.77;F;43.62;F;0;F;0;;;
20260215;1;1414;19;1025176;1;20240123;5;20240123;2382.6;2458.15;F;75.55;F;0;F;0;;;
20260215;1;1414;19;1025182;1;20240124;5;20240124;5690.92;5870.62;F;179.7;F;0;F;0;;;
20260215;1;1414;19;1025192;1;20240123;5;20240123;878.02;905.64;F;27.62;F;0;F;0;;;
20260215;1;1414;19;1025203;1;20240123;5;20240123;6035.59;6223.67;F;188.08;F;0;F;0;;;
20260215;1;1414;19;1025208;1;20240206;5;20240206;1278.81;1319.7;F;40.89;F;0;F;0;;;
20260215;1;1414;19;1025223;1;20240201;5;20240201;3719.29;3836.31;F;117.02;F;0;F;0;;;
20260215;1;1414;19;1025224;1;20240123;5;20240123;1120.51;1155.81;F;35.3;F;0;F;0;;;
20260215;1;1414;19;1025237;1;20240123;5;20240123;1432.79;1477.87;F;45.08;F;0;F;0;;;
20260215;1;1414;19;1025269;1;20240125;5;20240125;1351.4;1394.28;F;42.88;F;0;F;0;;;
20260215;1;1414;19;1025272;1;20240124;5;20240124;713.39;736.04;F;22.65;F;0;F;0;;;
20260215;1;1414;19;1025273;1;20240124;5;20240124;7934.28;8175.04;F;240.76;F;0;F;0;;;
20260215;1;1414;19;1025284;1;20240125;5;20240125;635.05;655.2;F;20.15;F;0;F;0;;;
20260215;1;1414;19;1025296;1;20240125;5;20240125;790.78;815.65;F;24.87;F;0;F;0;;;
20260215;1;1414;19;1025298;1;20240125;5;20240125;1614.02;1664.79;F;50.77;F;0;F;0;;;
20260215;1;1414;19;1025326;1;20240125;5;20240125;7085.96;7309.61;F;223.65;F;0;F;0;;;
20260215;1;1414;19;1025338;1;20240126;5;20240126;1747.21;1802.13;F;54.92;F;0;F;0;;;
20260215;1;1414;19;1025351;1;20240125;5;20240125;1987.68;2050.63;F;62.95;F;0;F;0;;;
20260215;1;1414;19;1025358;1;20240126;5;20240126;1340.17;1382.29;F;42.12;F;0;F;0;;;
20260215;1;1414;19;1025359;1;20240125;5;20240125;1689.6;1742.52;F;52.92;F;0;F;0;;;
20260215;1;1414;19;1025366;1;20240130;5;20240130;1721.59;1775.84;F;54.25;F;0;F;0;;;
20260215;1;1414;19;1025371;1;20240130;5;20240130;1336.81;1378.72;F;41.91;F;0;F;0;;;
20260215;1;1414;19;1025372;1;20240126;5;20240126;1405.37;1449.77;F;44.4;F;0;F;0;;;
20260215;1;1414;19;1025373;1;20240126;5;20240126;1765.51;1821.28;F;55.77;F;0;F;0;;;
20260215;1;1414;19;1025375;1;20240126;5;20240126;1340.96;1383.12;F;42.16;F;0;F;0;;;
20260215;1;1414;19;1025379;1;20240125;5;20240125;3653.03;3769.1;F;116.07;F;0;F;0;;;
20260215;1;1414;19;1025382;1;20240125;5;20240125;1772.68;1828.51;F;55.83;F;0;F;0;;;
20260215;1;1414;19;1025421;1;20240126;5;20240126;5948.58;6137.48;F;188.9;F;0;F;0;;;
20260215;1;1414;19;1025424;1;20240126;5;20240126;10413.36;10740.72;F;327.36;F;0;F;0;;;
20260215;1;1414;19;1025441;1;20240130;5;20240130;2828.56;2917.54;F;88.98;F;0;F;0;;;
20260215;1;1414;19;1025462;1;20240129;5;20240129;12125.21;12508.28;F;383.07;F;0;F;0;;;
20260215;1;1414;19;1025463;1;20240129;5;20240129;15387.99;15874.13;F;486.14;F;0;F;0;;;
20260215;1;1414;19;1025474;1;20240129;5;20240129;73620.72;75946.34;F;2325.62;F;0;F;0;;;
20260215;1;1414;19;1025477;1;20240130;5;20240130;548.7;566.06;F;17.36;F;0;F;0;;;
20260215;1;1414;19;1025478;1;20240130;5;20240130;2145.79;2213.66;F;67.87;F;0;F;0;;;
20260215;1;1414;19;1025486;1;20240214;5;20240214;5912.71;5912.71;F;0;F;0;F;0;;;
20260215;1;1414;19;1025517;1;20240130;5;20240130;9349.29;9639.53;F;290.24;F;0;F;0;;;
20260215;1;1414;19;1025530;1;20240131;5;20240131;3374.65;3480.54;F;105.89;F;0;F;0;;;
20260215;1;1414;19;1025531;1;20240131;5;20240131;3401.92;3508.88;F;106.96;F;0;F;0;;;
20260215;1;1414;19;1025532;1;20240131;5;20240131;4098.4;4227.26;F;128.86;F;0;F;0;;;
20260215;1;1414;19;1025533;1;20240201;5;20240201;5155.94;5310.44;F;154.5;F;0;F;0;;;
20260215;1;1414;19;1025550;1;20240318;5;20240318;3105.46;3204.19;F;98.73;F;0;F;0;;;
20260215;1;1414;19;1025578;1;20240201;5;20240201;1064.85;1098.36;F;33.51;F;0;F;0;;;
20260215;1;1414;19;1025579;1;20240201;5;20240201;1201.81;1239.64;F;37.83;F;0;F;0;;;
20260215;1;1414;19;1025597;1;20240130;5;20240130;3153.27;3252.49;F;99.22;F;0;F;0;;;
20260215;1;1414;19;1025598;1;20240201;5;20240201;1336.65;1378.51;F;41.86;F;0;F;0;;;
20260215;1;1414;19;1025603;1;20240202;5;20240202;19709.02;20304.56;F;595.54;F;0;F;0;;;
20260215;1;1414;19;1025619;1;20240131;5;20240131;1672.07;1724.46;F;52.39;F;0;F;0;;;
20260215;1;1414;19;1025620;1;20240202;5;20240202;10000;10315.7;F;315.7;F;0;F;0;;;
20260215;1;1414;19;1025628;1;20240202;5;20240202;5115.87;5272.6;F;156.73;F;0;F;0;;;
20260215;1;1414;19;1025703;1;20240201;5;20240201;34997.06;36096.89;F;1099.83;F;0;F;0;;;
20260215;1;1414;19;1025716;1;20240201;5;20240201;673.8;694.97;F;21.17;F;0;F;0;;;
20260215;1;1414;19;1025717;1;20240206;5;20240206;1971.42;2034.23;F;62.81;F;0;F;0;;;
20260215;1;1414;19;1025726;1;20240202;5;20240202;673.8;694.96;F;21.16;F;0;F;0;;;
20260215;1;1414;19;1025729;1;20240202;5;20240202;3467.62;3576.29;F;108.67;F;0;F;0;;;
20260215;1;1414;19;1025740;1;20240202;5;20240202;1481.38;1527.91;F;46.53;F;0;F;0;;;
